id,source,holder,collection,title,title_alt,authors,date,years,kind,shelfmark,manifest,page,rights,work,book,match,notes
waseda:ya09_00362,waseda:ya09,早稲田大学図書館,古典籍総合データベース,千金要方,,周 岐来,"心斉橋南久太郎町(浪華) : 柳原喜兵衛, 安永8[1779]",1779,刊,ヤ09 00362,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00362/index.html,早稲田大学図書館（画像利用は同館の規定による）,qianjin,qianjin_yaofang,exact·alias,古典籍 / 医学－古方
waseda:ya09_00363,waseda:ya09,早稲田大学図書館,古典籍総合データベース,新刊薬性要畧大全,,鄭 康寧,"明徳堂, 嘉靖24[1545]序",1545,刊,ヤ09 00363,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00363/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00366,waseda:ya09,早稲田大学図書館,古典籍総合データベース,高階先生方林,,,"写, [書写年不明]",,写,ヤ09 00366,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00366/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00367,waseda:ya09,早稲田大学図書館,古典籍総合データベース,砦艸,,原 南陽,"本町(水戸) : 須原屋安次郎, 文政元[1818]",1818,刊,ヤ09 00367,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00367/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00368,waseda:ya09,早稲田大学図書館,古典籍総合データベース,治痘要方,,池田 霧渓,"[出版地不明] : 養幼斎, 嘉永6[1853]",1853,刊,ヤ09 00368,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00368/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00369,waseda:ya09,早稲田大学図書館,古典籍総合データベース,脚気発明,,飯野 退蔵,"[出版地不明] : 松鶴堂, 文化元[1804]",1804,刊,ヤ09 00369,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00369/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00371,waseda:ya09,早稲田大学図書館,古典籍総合データベース,薬性提要,,多紀 元簡,"[江戸] : 慶元堂, 文化4[1807]",1807,刊,ヤ09 00371,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00371/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00372,waseda:ya09,早稲田大学図書館,古典籍総合データベース,傷寒論,,張 機,"江戸 : 三田屋喜八, 嘉永元[1848]",1848,刊,ヤ09 00372,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00372/index.html,早稲田大学図書館（画像利用は同館の規定による）,shanghanlun,jc_b000,exact,古典籍 / 医学－古方
waseda:ya09_00373,waseda:ya09,早稲田大学図書館,古典籍総合データベース,続易簡方論,,施 発,"[出版地不明] : 松屏舎, 文政10[1827]跋",1827,刊,ヤ09 00373,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00373/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00374,waseda:ya09,早稲田大学図書館,古典籍総合データベース,刺絡聞見録,,三輪 東朔,"馬喰町(江戸) : 逍遥堂, 文化14[1817]",1817,刊,ヤ09 00374,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00374/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00376,waseda:ya09,早稲田大学図書館,古典籍総合データベース,臞僊活人心法,,朱 権,"寺町(京都) : 山本五兵衛, 承応2[1653]",1653,刊,ヤ09 00376,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00376/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00377,waseda:ya09,早稲田大学図書館,古典籍総合データベース,十四経絡腧穴弁解,,寺尾 隆純,"写, [書写年不明]",,写,ヤ09 00377,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00377/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00378,waseda:ya09,早稲田大学図書館,古典籍総合データベース,蛕志,,喜多村 槐園,"日本橋通(江戸) : 須原屋茂兵衛, 嘉永2[1849]",1849,刊,ヤ09 00378,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00378/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00380,waseda:ya09,早稲田大学図書館,古典籍総合データベース,青嚢秘録,,華岡 青洲,"写, [書写年不明]",,写,ヤ09 00380,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00380/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00383,waseda:ya09,早稲田大学図書館,古典籍総合データベース,病家示訓,,加藤 謙斎,"[出版地不明] : [出版者不明], 正徳3[1713]",1713,刊,ヤ09 00383,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00383/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00385,waseda:ya09,早稲田大学図書館,古典籍総合データベース,褚氏遺書,,褚 澄,"[京都] : 武村新兵衛, 延寳元[1673]",1673,刊,ヤ09 00385,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00385/index.html,早稲田大学図書館（画像利用は同館の規定による）,chushi_yishu,chushi_yishu,exact,古典籍 / 医学－古方
waseda:ya09_00386,waseda:ya09,早稲田大学図書館,古典籍総合データベース,婦人寿草,,香月 牛山,"寺町通仏光寺下ル町(京都) : 蓍屋勘兵衛, 享保11[1726]",1726,刊,ヤ09 00386,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00386/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00387,waseda:ya09,早稲田大学図書館,古典籍総合データベース,蚘病発薀,,糟谷 駿,"[出版地不明] : 純斎, 安政4[1857]",1857,刊,ヤ09 00387,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00387/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00388,waseda:ya09,早稲田大学図書館,古典籍総合データベース,医事古言,,吉益 東洞,"江戸 : 東陽堂, 文化5[1805]",1805,刊,ヤ09 00388,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00388/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00389,waseda:ya09,早稲田大学図書館,古典籍総合データベース,華氏日用新方,,"Hartshorne, Henry","大阪府 : 文海堂, 明治5[1872]序",1872,刊,ヤ09 00389,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00389/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00390,waseda:ya09,早稲田大学図書館,古典籍総合データベース,備急八薬新論,,佐藤 鶴城,"[出版地不明] : 鶴城, 安政4[1857]跋",1857,刊,ヤ09 00390,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00390/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00392,waseda:ya09,早稲田大学図書館,古典籍総合データベース,傷寒論繹解,,柳田 活斎,"亰都 : 出雲寺文治郎, 嘉永6[1853]",1853,刊,ヤ09 00392,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00392/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00393,waseda:ya09,早稲田大学図書館,古典籍総合データベース,医学統旨,,葉 文齢,"写, [書写年不明]",,写,ヤ09 00393,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00393/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00395,waseda:ya09,早稲田大学図書館,古典籍総合データベース,産科新論,,立野 竜貞,"浅草茅町(東都) : 須原屋伊八, 文政3[1820]",1820,刊,ヤ09 00395,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00395/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00396,waseda:ya09,早稲田大学図書館,古典籍総合データベース,産科指南,,大牧 周西,"芝神明前(江戸) : 岡田屋嘉七, 文政9[1826]序",1826,刊,ヤ09 00396,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00396/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00398,waseda:ya09,早稲田大学図書館,古典籍総合データベース,対経編,,渋江 道順,"写, [天保15(1844)頃]",1844,写,ヤ09 00398,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00398/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
waseda:ya09_00399,waseda:ya09,早稲田大学図書館,古典籍総合データベース,瘍科楷梯,,佐野 子猷,"写, [書写年不明]",,写,ヤ09 00399,,https://www.wul.waseda.ac.jp/kotenseki/html/ya09/ya09_00399/index.html,早稲田大学図書館（画像利用は同館の規定による）,,,,古典籍 / 医学－古方
